stock,avg_wt
s25962,283.237
s25963,466.9619
s25964,120.3645
s25965,280.2715
s25966,368.3239
s25967,171.2158
s25968,94.89937
s25969,453.5732
s2597,174.2816
s25970,92.60958
s25971,492.459
s25972,492.9869
s25973,336.7813
s25974,326.7284
s25975,233.6244
s25976,154.3828
s25977,456.6263
s25978,314.267
s25979,149.5522
s2598,95.30042
s25980,333.8491
s25981,285.9083
s25982,381.4978
s25983,250.888
s25984,337.4891
s25985,297.9443
s25986,344.554
s25987,142.6896
s25988,270.6206
s25989,455.2798
s2599,472.1781
s25990,100.6559
s25991,124.5362
s25992,101.8864
s25993,414.4329
s25994,299.6813
s25995,219.3191
s25996,357.9119
s25997,379.3642
s25998,147.1766
s25999,384.5342
s26,306.8905
s260,454.3712
s2600,455.3438
s26000,174.2459
s26001,465.9914
s26002,221.7155
s26003,153.5706
s26004,401.3319
s26005,81.44512
s26006,477.2045
s26007,412.5741
s26008,387.0445
s26009,275.178
s2601,80.88865
s26010,232.1945
s26011,138.9275
s26012,172.6329
s26013,116.7999
s26014,116.1114
s26015,64.18372
s26016,188.9545
s26017,228.823
s26018,233.5536
s26019,189.1425
s2602,270.6273
s26020,461.2016
s26021,175.2065
s26022,74.60272
s26023,363.1809
s26024,210.3537
s26025,135.0774
s26026,472.2412
s26027,394.7648
s26028,455.6442
s26029,147.3447
s2603,220.3484
s26030,153.9118
s26031,454.2949
s26032,449.2309
s26033,65.62654
s26034,152.1582
s26035,244.6907
s26036,390.7428
s26037,403.9115
s26038,358.2675
s26039,372.5953
s2604,186.4583
s26040,165.0292
s26041,388.9143
s26042,484.2289
s26043,326.5781
s26044,410.3987
s26045,130.7919
s26046,292.6323
s26047,199.0659
s26048,290.9667
s26049,165.3829
s2605,387.0968
s26050,269.1407
s26051,270.5617
s26052,309.6691
s26053,356.8263
s26054,111.1858
s26055,110.0274
s26056,251.0727
s26057,324.2828
s26058,324.8464
s26059,471.0239
s2606,76.4162
s26060,295.8334
s26061,110.967
s26062,95.54008
s26063,273.5032
s26064,111.7193
s26065,75.62868
s26066,56.28776
s26067,209.5043
s26068,66.45611
s26069,256.1042
s2607,179.512
s26070,117.7162
s26071,189.138
s26072,336.4727
s26073,184.0061
s26074,315.0483
s26075,429.8805
s26076,92.41218
s26077,109.4409
s26078,77.8711
s26079,464.3465
s2608,303.5018
s26080,206.2053
s26081,365.2917
s26082,340.5769
s26083,144.2972
s26084,72.05699
s26085,299.7075
s26086,318.5629
s26087,264.3851
s26088,247.2868
s26089,184.7099
s2609,460.7221
s26090,313.0539
s26091,367.3298
s26092,124.0996
s26093,255.2528
s26094,438.1197
s26095,492.1312
s26096,391.1007
s26097,294.3195
s26098,408.7705
s26099,476.8473
s261,105.6025
s2610,226.2928
s26100,310.1211
s26101,190.4821
s26102,283.9411
s26103,243.4582
s26104,339.032
s26105,446.011
s26106,486.373
s26107,247.6781
s26108,62.79605
s26109,394.5138
s2611,105.1431
s26110,166.5766
s26111,131.6861
s26112,173.5233
s26113,356.6381
s26114,367.6707
s26115,462.7659
s26116,175.6019
s26117,172.0611
s26118,340.8808
s26119,441.6292
s2612,394.1666
s26120,211.5716
s26121,249.4923
s26122,340.8577
s26123,299.1353
s26124,376.8225
s26125,311.0363
s26126,198.0651
s26127,341.9701
s26128,286.4482
s26129,308.1941
s2613,160.2801
s26130,138.1921
s26131,112.3672
s26132,489.0113
s26133,138.3834
s26134,353.8445
s26135,177.5216
s26136,342.7303
s26137,273.5823
s26138,451.8777
s26139,408.5743
s2614,279.2843
s26140,404.6167
s26141,204.6937
s26142,75.15294
s26143,264.3519
s26144,404.9399
s26145,106.107
s26146,144.4448
s26147,62.83956
s26148,351.9514
s26149,201.0537
s2615,366.8156
s26150,372.5229
s26151,328.053
s26152,425.7272
s26153,378.0629
s26154,465.2783
s26155,208.0132
s26156,419.0884
s26157,103.9511
s26158,271.0198
s26159,461.1844
s2616,122.3929
s26160,126.1791
s26161,72.72089
s26162,415.8219
s26163,126.5063
s26164,273.3545
s26165,252.0289
s26166,152.9083
s26167,442.608
s26168,95.79508
s26169,296.5767
s2617,231.6591
s26170,239.0527
s26171,246.6755
s26172,80.77552
s26173,265.9404
s26174,392.4026
s26175,196.8987
s26176,370.0585
s26177,446.35
s26178,362.8608
s26179,472.9516
s2618,130.779
s26180,283.5382
s26181,358.611
s26182,106.8167
s26183,291.0004
s26184,449.7044
s26185,465.3665
s26186,236.6469
s26187,60.71605
s26188,422.5491
s26189,181.125
s2619,161.6903
s26190,129.663
s26191,409.1607
s26192,85.92546
s26193,301.7322
s26194,121.2946
s26195,160.6795
s26196,390.6231
s26197,238.3615
s26198,388.2073
s26199,248.6892
s262,353.6546
s2620,187.7439
s26200,127.7789
s26201,145.7024
s26202,166.7636
s26203,484.2361
s26204,148.2991
s26205,145.9004
s26206,61.72254
s26207,436.1205
s26208,309.9766
s26209,269.787
s2621,209.6682
s26210,276.1538
s26211,341.2997
s26212,464.1213
s26213,403.0644
s26214,220.118
s26215,314.0293
s26216,183.6194
s26217,374.0458
s26218,474.1317
s26219,124.767
s2622,443.1319
s26220,183.955
s26221,116.9994
s26222,413.9928
s26223,424.8979
s26224,430.6431
s26225,238.6761
s26226,333.5193
s26227,361.7537
s26228,277.0218
s26229,205.4183
s2623,464.3568
s26230,449.1966
s26231,347.8957
s26232,302.4177
s26233,310.0581
s26234,390.411
s26235,154.538
s26236,79.95886
s26237,464.6591
s26238,282.2991
s26239,299.8209
s2624,256.5531
s26240,318.3174
s26241,163.9782
s26242,110.4113
s26243,87.34678
s26244,299.5143
s26245,401.1392
s26246,325.5862
s26247,415.0275
s26248,84.53563
s26249,70.34084
s2625,223.104
s26250,199.2809
s26251,231.9
s26252,314.7678
s26253,307.1634
s26254,276.1432
s26255,106.1396
s26256,484.2353
s26257,400.8899
s26258,310.6216
s26259,115.1531
s2626,179.9355
s26260,164.1148
s26261,193.5015
s26262,262.0153
s26263,123.9215
s26264,222.5422
s26265,286.7987
s26266,314.947
s26267,349.1567
s26268,76.68986
s26269,392.9973
s2627,77.13257
s26270,397.7057
s26271,356.4466
s26272,357.0627
s26273,61.10066
s26274,467.7476
s26275,410.521
s26276,438.2616
s26277,452.555
s26278,154.9685
s26279,265.9699
s2628,141.0476
s26280,329.5887
s26281,297.1579
s26282,76.51897
s26283,208.1148
s26284,85.01301
s26285,353.2389
s26286,215.3354
s26287,109.4574
s26288,115.7182
s26289,327.704
s2629,77.57219
s26290,338.8237
s26291,372.5744
s26292,443.6318
s26293,171.2805
s26294,120.8166
s26295,459.8582
s26296,484.7437
s26297,476.4276
s26298,424.3792
s26299,180.5688
s263,480.7955
s2630,422.6639
s26300,296.9514
s26301,301.9966
s26302,364.956
s26303,489.9944
s26304,186.1197
s26305,336.7848
s26306,140.092
s26307,190.1588
s26308,365.7627
s26309,400.9415
s2631,490.9111
s26310,57.81231
s26311,457.2294
s26312,347.4219
s26313,119.8763
s26314,141.4905
s26315,318.89
s26316,423.964
s26317,297.1782
s26318,217.6442
s26319,121.2803
s2632,460.925
s26320,441.7323
s26321,289.5592
s26322,295.3817
s26323,173.1745
s26324,82.07344
s26325,139.5646
s26326,364.6144
s26327,209.3857
s26328,322.032
s26329,359.2824
s2633,332.9573
s26330,256.9878
s26331,182.3581
s26332,334.2284
s26333,70.10288
s26334,339.3973
s26335,467.2667
s26336,431.4158
s26337,410.2419
s26338,219.7823
s26339,340.1946
s2634,357.1722
s26340,431.506
s26341,421.65
s26342,119.6927
s26343,90.12603
s26344,289.3013
s26345,201.7513
s26346,150.6947
s26347,444.1119
s26348,252.4003
s26349,344.4515
s2635,59.38394
s26350,225.6474
s26351,215.4172
s26352,454.0354
s26353,206.7401
s26354,239.9906
s26355,229.0545
s26356,349.1501
s26357,163.4484
s26358,343.5727
s26359,362.8372
s2636,200.7274
s26360,160.5951
s26361,121.6972
s26362,67.60441
s26363,202.5981
s26364,208.6582
s26365,65.02029
s26366,137.5552
s26367,261.9873
s26368,246.825
s26369,451.7359
s2637,440.9618
s26370,98.12931
s26371,484.0223
s26372,361.0194
s26373,453.6378
s26374,315.7913
s26375,214.6716
s26376,277.9563
s26377,348.3262
s26378,414.1937
s26379,114.5007
s2638,476.3706
s26380,424.345
s26381,240.6751
s26382,381.6698
s26383,166.4512
s26384,366.7909
s26385,205.5572
s26386,359.3563
s26387,100.7171
s26388,288.3611
s26389,260.6628
s2639,282.1575
s26390,388.1661
s26391,57.91442
s26392,437.7576
s26393,362.1026
s26394,99.81905
s26395,459.8859
s26396,71.63274
s26397,267.1855
s26398,162.5287
s26399,253.9077
s264,343.8283
s2640,214.2927
s26400,121.015
s26401,461.1105
s26402,158.317
s26403,364.24
s26404,134.1099
s26405,295.1293
s26406,250.4616
s26407,281.442
s26408,96.06711
s26409,344.7684
s2641,357.1042
s26410,400.008
s26411,428.4563
s26412,64.6137
s26413,137.331
s26414,82.88073
s26415,387.7418
s26416,319.4634
s26417,88.74669
s26418,209.8048
s26419,428.8079
s2642,104.9114
s26420,160.7712
s26421,199.8563
s26422,190.4528
s26423,488.8808
s26424,419.5365
s26425,234.4462
s26426,156.2329
s26427,106.7397
s26428,441.2004
s26429,178.5273
s2643,341.6325
s26430,229.0669
s26431,468.666
s26432,126.5125
s26433,349.1887
s26434,141.1957
s26435,307.426
s26436,415.5416
s26437,308.2551
s26438,177.9374
s26439,256.3311
s2644,435.557
s26440,197.0873
s26441,260.3733
s26442,239.4258
s26443,418.5747
s26444,345.7288
s26445,399.6036
s26446,448.6374
s26447,278.6856
s26448,142.6557
s26449,215.0212
s2645,380.6633
s26450,307.7271
s26451,81.69378
s26452,341.3234
s26453,153.8162
s26454,301.4008
s26455,76.72042
s26456,83.4425
s26457,430.412
s26458,239.9046
s26459,425.7881
s2646,112.4356
s26460,462.5038
s26461,166.9278
s26462,123.667
s26463,222.9819
s26464,189.4359
s26465,477.374
s26466,263.8671
s26467,122.6097
s26468,97.81054
s26469,359.4808
s2647,197.1896
s26470,284.2711
s26471,250.2599
s26472,379.2531
s26473,131.212
s26474,84.51979
s26475,357.3559
s26476,479.1619
s26477,248.4202
s26478,166.4997
s26479,423.6582
s2648,231.8416
s26480,118.37
s26481,152.7584
s26482,149.4346
s26483,492.054
s26484,378.2278
s26485,237.5133
s26486,353.7776
s26487,145.6811
s26488,73.00126
s26489,210.9725
s2649,91.28365
s26490,422.7297
s26491,382.7051
s26492,180.9651
s26493,358.6888
s26494,433.0886
s26495,82.09534
s26496,253.8176
s26497,148.7085
s26498,414.566
s26499,313.4938
s265,174.8183
s2650,413.4742
s26500,159.5478
s26501,432.2725
s26502,489.2555
s26503,243.379
s26504,193.2849
s26505,212.714
s26506,68.30481
s26507,201.4546
s26508,436.1867
s26509,448.0535
s2651,131.0937
s26510,226.0281
s26511,441.3986
s26512,82.80878
s26513,271.3564
s26514,383.3545
s26515,76.9408
s26516,207.4875
s26517,458.9697
s26518,73.9852
s26519,167.1753
s2652,469.6709
s26520,250.5603
s26521,159.0999
s26522,83.65111
s26523,270.7001
s26524,446.9783
s26525,345.3817
s26526,458.1323
s26527,198.6307
s26528,454.3187
s26529,286.6822
s2653,421.3712
s26530,444.6875
s26531,440.5144
s26532,421.8427
s26533,476.6213
s26534,141.1575
s26535,335.0143
s26536,349.3732
s26537,76.162
s26538,187.4902
s26539,315.3116
s2654,125.9117
s26540,427.0909
s26541,257.5565
s26542,325.6741
s26543,183.9976
s26544,412.6048
s26545,428.1033
s26546,80.31316
s26547,335.5557
s26548,232.3597
s26549,165.4716
s2655,187.8986
s26550,70.52871
s26551,270.4347
s26552,109.9269
s26553,330.6133
s26554,250.2524
s26555,239.4532
s26556,102.2594
s26557,428.6229
s26558,180.0835
s26559,475.1195
s2656,277.0166
s26560,97.16613
s26561,200.7743
s26562,219.8339
s26563,180.879
s26564,66.8297
s26565,88.07315
s26566,472.7272
s26567,151.6447
s26568,63.20467
s26569,137.8804
s2657,405.7134
s26570,330.8557
s26571,480.6801
s26572,284.3307
s26573,263.4112
s26574,482.4602
s26575,486.2436
s26576,237.1068
s26577,273.0558
s26578,97.54644
s26579,94.39576
s2658,457.859
s26580,153.2318
s26581,301.9072
s26582,104.9712
s26583,394.0527
s26584,240.8258
s26585,174.1774
s26586,192.8218
s26587,321.4495
s26588,147.5247
s26589,122.0194
s2659,231.9089
s26590,69.46724
s26591,131.8092
s26592,244.0061
s26593,367.1486
s26594,228.5195
s26595,122.4177
s26596,290.1875
s26597,145.6616
s26598,330.7197
s26599,234.7249
s266,476.1727
s2660,320.0881
s26600,213.5885
s26601,233.1374
s26602,469.6749
s26603,129.438
s26604,174.3343
s26605,229.5997
s26606,283.6784
s26607,487.0307
s26608,259.678
s26609,248.0892
s2661,368.7905
s26610,306.8566
s26611,90.30923
s26612,465.7097
s26613,157.0943
s26614,325.4349
s26615,419.5143
s26616,438.7272
s26617,148.0243
s26618,97.60361
s26619,286.081
s2662,470.7737
s26620,322.1586
s26621,461.2264
s26622,101.9961
s26623,234.4967
s26624,309.8068
s26625,346.5151
s26626,269.5483
s26627,495.5226
s26628,132.6093
s26629,58.34809
s2663,397.2822
s26630,92.09429
s26631,491.9117
s26632,426.214
s26633,357.6948
s26634,249.5031
s26635,360.9122
s26636,421.9724
s26637,217.8794
s26638,62.96103
s26639,123.731
s2664,454.4687
s26640,271.3864
s26641,229.7103
s26642,93.98811
s26643,489.6686
s26644,259.9177
s26645,361.8461
s26646,211.8986
s26647,274.8821
s26648,434.4197
s26649,264.0904
s2665,465.7791
s26650,253.0427
s26651,495.5459
s26652,485.7572
s26653,127.5398
s26654,73.19785
s26655,329.9343
s26656,89.87
s26657,287.5349
s26658,281.6764
s26659,260.3178
s2666,217.0209
s26660,225.8976
s26661,204.924
s26662,338.4921
s26663,94.51016
s26664,483.5032
s26665,275.854
s26666,291.2572
s26667,59.75113
s26668,252.9734
s26669,406.5515
s2667,69.08659
s26670,147.9794
s26671,162.523
s26672,267.5977
s26673,244.3247
s26674,382.081
s26675,153.979
s26676,311.7487
s26677,124.636
s26678,97.15255
s26679,135.2171
s2668,308.4253
s26680,248.7973
s26681,404.1845
s26682,450.7294
s26683,414.4461
s26684,289.5668
s26685,161.7989
s26686,68.48234
s26687,71.14261
s26688,213.7801
s26689,474.4895
s2669,366.3072
s26690,72.66856
s26691,294.7208
s26692,111.4407
s26693,407.6149
s26694,224.2895
s26695,370.6975
s26696,70.2324
s26697,106.8453
s26698,309.1247
s26699,339.541
s267,360.7347
s2670,100.6526
s26700,101.6557
s26701,466.7048
s26702,249.4574
s26703,263.0878
s26704,145.8654
s26705,348.191
s26706,63.13837
s26707,320.3099
s26708,303.6312
s26709,76.63876
s2671,250.4104
s26710,289.8643
s26711,478.7441
s26712,313.791
s26713,123.0402
s26714,339.1852
s26715,112.7587
s26716,76.84846
s26717,135.7859
s26718,444.1396
s26719,288.6463
s2672,323.3348
s26720,329.11
s26721,454.9415
s26722,331.0474
s26723,275.1212
s26724,238.0498
s26725,188.2976
s26726,317.0164
s26727,399.9404
s26728,352.9357
s26729,199.4568
s2673,219.5046
s26730,451.6481
s26731,460.3201
s26732,276.4445
s26733,197.1796
s26734,82.292
s26735,420.7131
s26736,91.50916
s26737,94.24108
s26738,485.87
s26739,326.6201
s2674,254.4981
s26740,448.2877
s26741,152.5676
s26742,198.9511
s26743,191.0024
s26744,432.4924
s26745,185.4391
s26746,457.2802
s26747,90.97601
s26748,229.3196
s26749,116.3737
s2675,136.4188
s26750,165.2675
s26751,405.0783
s26752,467.037
s26753,90.60468
s26754,331.2897
s26755,92.87043
s26756,290.9908
s26757,202.3118
s26758,262.4513
s26759,241.0851
s2676,311.7278
s26760,311.2716
s26761,293.1258
s26762,244.4884
s26763,487.4357
s26764,194.2412
s26765,241.8032
s26766,453.2799
s26767,362.3192
s26768,439.701
s26769,429.3609
s2677,490.2562
s26770,284.1407
s26771,66.92676
s26772,393.5729
s26773,114.5093
s26774,452.7418
s26775,147.9296
s26776,234.6218
s26777,386.3934
s26778,434.9832
s26779,270.6587
s2678,366.171
s26780,450.7254
s26781,200.2629
s26782,353.1731
s26783,64.27283
s26784,131.0059
s26785,76.86631
s26786,267.3338
s26787,342.4765
s26788,150.3365
s26789,325.0187
s2679,171.1844
s26790,217.8417
s26791,356.2873
s26792,381.4976
s26793,97.3431
s26794,188.005
s26795,76.75524
s26796,440.0491
s26797,447.0186
s26798,424.471
s26799,424.0968
s268,240.5109
s2680,277.392
s26800,62.70177
s26801,378.3188
s26802,175.7179
s26803,58.24826
s26804,259.9137
s26805,316.2682
s26806,165.9845
s26807,318.7105
s26808,78.68122
s26809,448.6175
s2681,463.3165
s26810,489.6743
s26811,138.3865
s26812,225.3614
s26813,238.6218
s26814,212.2539
s26815,308.9517
s26816,351.1262
s26817,188.6119
s26818,324.6626
s26819,464.1152
s2682,161.6548
s26820,59.46728
s26821,163.9534
s26822,476.6106
s26823,162.8121
s26824,197.1506
s26825,185.0542
s26826,160.9095
s26827,240.0914
s26828,101.5634
s26829,439.5328
s2683,200.5583
s26830,375.1988
s26831,361.3618
s26832,189.7929
s26833,375.9766
s26834,135.2965
s26835,443.3901
s26836,107.8816
s26837,407.5991
s26838,416.3219
s26839,415.1886
s2684,265.4475
s26840,275.2004
s26841,67.67633
s26842,461.3183
s26843,230.956
s26844,207.7548
s26845,432.183
s26846,214.0666
s26847,480.3731
s26848,296.4926
s26849,356.1952
s2685,385.7153
s26850,431.1265
s26851,371.7154
s26852,205.6605
s26853,222.7976
s26854,428.0703
s26855,473.2617
s26856,247.9124
s26857,382.4682
s26858,57.54453
s26859,255.3137
s2686,455.2597
s26860,111.1344
s26861,212.2447
s26862,334.5538
s26863,327.9709
s26864,233.6678
s26865,484.8899
s26866,191.0301
s26867,66.23499
s26868,409.4528
s26869,216.804
s2687,256.2726
s26870,313.6419
s26871,70.53589
s26872,109.9715
s26873,299.7064
s26874,327.797
s26875,137.8475
s26876,152.6368
s26877,421.2069
s26878,417.0294
s26879,222.3453
s2688,423.7087
s26880,368.8611
s26881,194.2164
s26882,235.6492
s26883,205.6432
s26884,227.8327
s26885,159.4605
s26886,283.3912
s26887,442.5646
s26888,120.9094
s26889,238.3758
s2689,111.5188
s26890,77.53568
s26891,429.2055
s26892,351.2646
s26893,59.84994
s26894,317.6581
s26895,116.6877
s26896,433.8575
s26897,301.5752
s26898,480.9468
s26899,250.8783
s269,265.5553
s2690,231.2363
s26900,342.2179
s26901,224.2911
s26902,197.816
s26903,459.1765
s26904,376.13
s26905,390.2804
s26906,196.1357
s26907,147.9589
s26908,469.294
s26909,157.354
s2691,123.6785
s26910,441.2103
s26911,479.9372
s26912,123.4568
s26913,123.3177
s26914,456.2268
s26915,76.23807
s26916,482.05
s26917,367.9725
s26918,64.39756
s26919,276.4008
s2692,300.5735
s26920,131.2126
s26921,368.6831
s26922,336.1898
s26923,488.3387
s26924,279.1349
s26925,131.8404
s26926,145.0546
s26927,228.2368
s26928,203.0624
s26929,368.9755
s2693,361.9734
s26930,160.8974
s26931,152.2275
s26932,136.5501
s26933,330.6929
s26934,111.9101
s26935,198.1682
s26936,335.6875
s26937,436.7703
s26938,126.4654
s26939,292.6405
s2694,141.1436
s26940,347.6095
s26941,234.9691
s26942,490.5018
s26943,149.031
s26944,129.7193
s26945,83.66286
s26946,138.8907
s26947,293.0064
s26948,138.0724
s26949,208.367
s2695,88.42238
s26950,65.0495
s26951,438.2297
s26952,374.1458
s26953,174.1201
s26954,155.4628
s26955,63.13492
s26956,342.694
s26957,166.8931
s26958,435.4714
s26959,304.798
s2696,297.2639
s26960,245.6392
s26961,385.3061
s26962,422.3746
s26963,83.28034
s26964,350.8452
s26965,289.9136
s26966,92.93133
s26967,402.6857
s26968,232.6401
s26969,326.8076
s2697,299.7623
s26970,168.8771
s26971,67.27159
s26972,144.981
s26973,236.2686
s26974,234.2528
s26975,99.49462
s26976,433.8075
s26977,115.2629
s26978,435.8782
s26979,187.3932
s2698,172.1146
s26980,359.3562
s26981,297.3009
s26982,225.7733
s26983,346.8221
s26984,419.169
s26985,456.2141
s26986,76.58122
s26987,225.7726
s26988,265.6441
s26989,376.3935
s2699,475.3327
s26990,149.234
s26991,444.7556
s26992,461.2914
s26993,394.4242
s26994,188.6938
s26995,278.5741
s26996,469.8642
s26997,436.5872
s26998,214.0383
s26999,226.062
s27,439.9906
s270,115.4805
s2700,483.4665
s27000,85.69447
s27001,459.0948
s27002,343.1729
s27003,454.241
s27004,327.7477
s27005,254.6451
s27006,379.8891
s27007,72.30445
s27008,426.3778
s27009,59.05432
s2701,266.8708
s27010,463.9616
s27011,444.0733
s27012,220.0817
s27013,101.7907
s27014,220.3519
s27015,388.1924
s27016,221.5848
s27017,486.6374
s27018,112.7598
s27019,356.7369
s2702,59.10225
s27020,221.1786
s27021,292.6082
s27022,113.9197
s27023,127.0906
s27024,197.5351
s27025,67.78834
s27026,484.2703
s27027,461.8451
s27028,271.3058
s27029,331.2152
s2703,153.3996
s27030,414.5306
s27031,149.4382
s27032,134.7867
s27033,108.1611
s27034,399.1861
s27035,288.4106
s27036,328.0745
s27037,443.1992
s27038,353.4543
s27039,327.4746
s2704,330.7051
s27040,390.0467
s27041,475.4174
s27042,139.6559
s27043,249.4944
s27044,255.6525
s27045,448.3418
s27046,150.8639
s27047,86.21628
s27048,320.7581
s27049,212.255
s2705,326.9702
s27050,375.0878
s27051,336.4444
s27052,76.58459
s27053,447.8326
s27054,203.1322
s27055,378.0184
s27056,79.30459
s27057,245.7059
s27058,441.0415
s27059,276.4534
s2706,209.923
s27060,208.0064
s27061,187.6103
s27062,319.101
s27063,186.069
s27064,438.1248
s27065,296.6186
s27066,297.4072
s27067,481.2399
s27068,381.9991
s27069,334.4298
s2707,161.734
s27070,80.96604
s27071,95.06069
s27072,198.8549
s27073,174.1441
s27074,133.8919
s27075,57.68606
s27076,391.9084
s27077,314.7574
s27078,243.9349
s27079,65.62502
s2708,427.6907
s27080,333.1017
s27081,255.9253
s27082,476.9873
s27083,478.8218
s27084,483.6591
s27085,246.285
s27086,87.56867
s27087,458.282
s27088,217.1025
s27089,439.2289
s2709,74.52096
s27090,233.9875
s27091,187.9236
s27092,325.9545
s27093,353.0456
s27094,470.9201
s27095,413.7685
s27096,275.1998
s27097,458.0007
s27098,117.3842
s27099,62.36567
s271,68.42176
s2710,265.2278
s27100,76.91851
s27101,194.0124
s27102,172.0453
s27103,107.9881
s27104,255.207
s27105,433.2076
s27106,476.6562
s27107,386.5135
s27108,138.7876
s27109,275.79
s2711,418.7765
s27110,129.8399
s27111,149.1239
s27112,347.7715
s27113,100.6633
s27114,245.7917
